MedInc,HouseAge,AveRooms
3.212,13.0,5.660194174757281
4.85,34.0,5.35693215339233
3.6563,13.0,5.563245823389021
6.1321,27.0,6.708185053380783
5.3909,15.0,5.727626459143969
4.4038,41.0,5.079365079365079
4.3269,34.0,5.5344827586206895
4.1365,27.0,4.014443500424809
2.7734,23.0,5.102827763496144
7.4597,31.0,8.275862068965518
6.2456,13.0,6.456896551724138
2.1287,30.0,5.876168224299065
4.6563,32.0,5.36979969183359
1.9013,36.0,4.232905982905983
2.3155,14.0,4.29014598540146
2.3583,21.0,5.206896551724138
3.5363,21.0,5.8580246913580245
2.3846,22.0,5.1528662420382165
1.8571,40.0,2.808049535603715
3.9615,11.0,5.752564102564103
2.7515,33.0,4.235772357723577
5.6999,21.0,4.385365853658537
5.2533,40.0,4.07488986784141
6.993,13.0,6.428571428571429
3.24,45.0,5.085141903171953
6.1536,37.0,6.838905775075988
13.1867,34.0,8.75
4.76,14.0,6.096666666666667
4.2639,26.0,5.901075268817205
4.1607,24.0,5.22680412371134
4.5112,16.0,4.414285714285715
6.5669,43.0,5.055276381909548
2.2566,52.0,4.995348837209303
3.4103,26.0,6.252669039145908
4.3261,36.0,5.60655737704918
2.5938,45.0,4.6328125
1.8514,34.0,5.104408352668213
4.711,27.0,6.535885167464115
3.2077,9.0,5.896551724137931
6.6828,52.0,7.353174603174603
3.6875,42.0,5.707865168539326
5.4324,17.0,5.97583081570997
2.56,36.0,3.8562091503267975
2.6218,14.0,4.684076433121019
1.0179,42.0,3.6607142857142856
6.1309,52.0,6.578199052132701
2.65,30.0,11.12206572769953
3.2569,42.0,4.945273631840796
2.936,17.0,3.300337457817773
1.3007,24.0,3.1424870466321244
2.0538,34.0,4.233986928104575
2.0595,37.0,6.116788321167883
2.5556,27.0,1.875
3.1768,30.0,5.468048359240069
1.8125,45.0,2.541284403669725
1.6368,28.0,4.357446808510638
2.6434,20.0,4.4049180327868855
6.9754,4.0,6.969209237228832
5.0926,24.0,5.121019108280255
3.358,9.0,4.65625
5.9632,36.0,5.8986175115207375
5.0287,26.0,6.029490616621984
2.3611,31.0,6.151079136690647
4.25,27.0,5.17825311942959
4.6674,16.0,5.722154222766218
2.1944,52.0,5.074285714285714
6.4664,25.0,6.1923076923076925
3.4427,30.0,4.814814814814815
4.5817,30.0,4.146135265700483
2.9958,37.0,3.857657657657658
2.913,26.0,4.917763157894737
5.4103,32.0,6.114285714285714
4.072,52.0,5.952941176470588
5.791,36.0,5.004048582995951
5.1836,36.0,5.926267281105991
4.4818,24.0,6.041184041184041
3.7,29.0,5.883076923076923
5.4663,36.0,5.39647577092511
2.2868,16.0,5.220843672456576
3.1304,44.0,4.181208053691275
2.825,38.0,5.768656716417911
5.2598,47.0,6.335106382978723
9.1541,37.0,7.914754098360656
5.587,36.0,5.913946587537092
1.3365,37.0,2.317773788150808
4.1429,12.0,5.308550185873606
2.3568,5.0,3.47911227154047
2.8864,17.0,6.280936454849498
3.3565,26.0,4.169491525423729
2.1583,39.0,4.720512820512821
1.2227,19.0,5.039735099337748
7.3693,25.0,6.695271453590193
5.069,33.0,6.20979020979021
3.5357,26.0,6.468
2.4107,42.0,3.314917127071823
8.2004,32.0,8.2491961414791
4.875,32.0,5.031578947368421
5.1017,13.0,7.082857142857143
4.7468,37.0,6.572748267898383
4.5469,52.0,4.181132075471698
4.7287,46.0,5.172881355932203
1.775,44.0,4.299270072992701
2.4234,28.0,3.0234798314268514
3.9219,37.0,5.953191489361702
3.1087,39.0,3.79344262295082
3.9522,26.0,5.32258064516129
1.1458,48.0,3.2470238095238093
1.625,20.0,4.422619047619048
3.267,21.0,5.230379746835443
3.5403,36.0,6.226244343891403
4.475,13.0,5.970893970893971
6.9296,36.0,6.138755980861244
2.7043,21.0,5.562874251497006
4.3008,37.0,5.862686567164179
7.1298,16.0,7.837719298245614
2.875,41.0,4.472049689440993
2.2031,27.0,4.412935323383085
2.4559,39.0,4.875502008032129
3.1563,36.0,4.594059405940594
4.2289,25.0,5.154336734693878
6.7247,24.0,6.803030303030303
2.6619,32.0,5.349299065420561
5.1995,35.0,4.418103448275862
2.2768,42.0,4.088888888888889
2.1458,29.0,5.848484848484849
2.7212,40.0,4.691312384473198
4.0403,23.0,4.792408066429418
4.9844,23.0,6.967213114754099
3.73,11.0,3.151012891344383
3.7931,26.0,5.724050632911393
3.8512,30.0,5.189309576837417
10.3713,18.0,7.947598253275109
1.1194,27.0,2.772727272727273
2.1186,18.0,3.961352657004831
2.151,16.0,4.031963470319635
3.3125,22.0,4.069986541049798
2.375,10.0,4.064456721915286
4.125,52.0,5.639798488664988
1.9799,28.0,4.260233918128655
6.1527,40.0,5.472014925373134
4.325,31.0,4.688186813186813
5.1784,12.0,6.25
1.65,52.0,2.5322033898305083
5.0958,18.0,5.291044776119403
3.2633,21.0,5.265270506108203
2.619,52.0,3.765625
6.4415,15.0,7.077981651376147
3.25,42.0,3.413114754098361
3.1635,11.0,5.161290322580645
2.475,16.0,3.466666666666667
5.8186,52.0,4.796839729119639
3.7222,35.0,5.53932584269663
2.0288,20.0,4.567204301075269
3.9583,9.0,16.024590163934427
3.5066,24.0,5.648471615720524
3.7885,21.0,4.75
2.2461,35.0,3.796875
5.6345,35.0,5.47008547008547
4.1711,38.0,5.362459546925567
2.4117,16.0,4.933656957928803
5.282,24.0,5.918495297805642
4.4828,26.0,4.990476190476191
5.0049,25.0,4.319261213720317
1.9562,18.0,3.409090909090909
3.4792,18.0,4.633802816901408
2.7121,20.0,3.347131445170661
3.6007,10.0,5.548076923076923
1.2024,36.0,5.749034749034749
2.9628,36.0,5.66553480475382
3.3036,24.0,3.75
8.6572,20.0,8.130434782608695
2.7432,35.0,5.204408817635271
2.3173,27.0,3.804195804195804
2.5592,37.0,4.733974358974359
2.8859,44.0,5.610062893081761
4.0272,45.0,4.583720930232558
7.4729,28.0,6.871035940803383
2.5742,32.0,3.3523809523809525
2.3393,19.0,3.6070359281437128
1.7386,50.0,4.993174061433447
5.1675,52.0,6.398692810457517
7.8164,36.0,7.369458128078818
4.1324,44.0,5.129082426127527
4.5428,52.0,5.283495145631068
1.517,36.0,3.8321342925659474
1.64,25.0,3.911971830985916
1.8477,39.0,3.6723768736616704
2.7667,5.0,4.449197860962567
5.6112,20.0,5.417536534446764
6.7099,50.0,7.503521126760563
3.6042,28.0,3.723529411764706
3.0613,34.0,4.521444695259594
4.8224,27.0,5.825072886297376
6.1561,12.0,10.043859649122806
4.4375,29.0,6.5762081784386615
6.3809,18.0,7.113013698630137
5.6949,21.0,6.402208201892744
6.626,51.0,5.5322128851540615
2.1898,30.0,4.509090909090909
2.1667,37.0,3.2721518987341773
6.8869,6.0,7.382384532760472
6.6321,36.0,5.7346437346437344
4.2143,37.0,5.288235294117647
5.3468,42.0,6.364321608040201
3.9191,36.0,6.110062893081761
6.3703,32.0,6.0
2.3684,17.0,4.795857988165681
3.8365,24.0,5.082125603864735
3.975,22.0,6.896373056994818
1.3906,38.0,5.403846153846154
8.5421,26.0,6.335443037974684
1.2857,36.0,3.7245762711864407
4.6394,22.0,6.806691449814126
3.7841,26.0,6.193146417445483
4.6806,36.0,6.716012084592145
2.5402,42.0,6.25
3.929,36.0,4.6782407407407405
4.8984,8.0,5.023255813953488
2.7201,17.0,5.626118067978533
4.3603,16.0,5.819371727748691
5.7787,18.0,6.775210084033613
7.3195,37.0,7.506769825918762
2.2328,46.0,4.890350877192983
3.1286,19.0,5.23607427055703
4.2969,18.0,6.554545454545455
4.1528,15.0,7.389355742296919
1.9306,22.0,4.176470588235294
2.5326,20.0,6.292490118577075
7.2519,33.0,7.526515151515151
4.2802,14.0,6.325670498084291
2.2411,20.0,3.835570469798658
3.0588,37.0,4.914798206278027
3.0107,52.0,4.746458923512748
7.5898,25.0,7.940119760479042
3.138,45.0,4.717868338557993
2.754,28.0,3.564841498559078
2.8235,34.0,4.065759637188209
5.0871,7.0,6.401388888888889
6.2178,3.0,8.174479166666666
2.8448,43.0,3.8192182410423454
4.4125,20.0,6.0
5.3098,22.0,5.589147286821706
2.5068,26.0,4.2406931964056485
0.5495,38.0,4.249056603773585
3.851,16.0,6.912408759124087
2.693,37.0,4.278925619834711
3.8177,21.0,5.140142517814727
2.9781,35.0,5.565537555228277
1.9779,15.0,5.79149377593361
1.5491,9.0,5.641833810888252
3.5296,43.0,4.644149577804584
1.1419,35.0,4.38337182448037
3.9821,22.0,5.783132530120482
4.875,52.0,5.103603603603603
7.0245,31.0,6.581005586592179
4.375,33.0,5.439897698209719
3.9934,41.0,5.004830917874396
5.1377,45.0,4.738636363636363
4.0433,13.0,6.996116504854369
3.7051,52.0,5.6879194630872485
2.375,17.0,5.690406976744186
3.6597,10.0,5.412935323383085
3.6618,14.0,7.312138728323699
1.5809,36.0,4.556390977443609
3.6471,19.0,6.479338842975206
8.0103,20.0,8.856140350877194
3.6528,16.0,4.212523719165086
5.5924,42.0,5.562146892655368
3.7337,17.0,4.770175438596492
3.1607,33.0,5.415254237288136
2.0331,37.0,4.824657534246575
5.1952,19.0,6.471810089020772
4.9107,26.0,6.31981981981982
2.3382,38.0,3.703767123287671
5.3428,23.0,6.373737373737374
1.9719,42.0,3.6945812807881775
3.7125,8.0,6.1395348837209305
1.9274,49.0,5.068783068783069
2.2109,23.0,5.363128491620111
8.1489,18.0,6.600817438692098
2.8906,35.0,5.403141361256544
7.3672,47.0,5.978456014362657
4.6923,44.0,5.322222222222222
1.9875,19.0,6.6375
2.8728,8.0,3.7091503267973858
2.5787,35.0,4.14662273476112
2.6226,40.0,4.071216617210682
2.4798,36.0,5.812080536912752
2.3929,11.0,4.912408759124087
4.0238,44.0,4.832835820895522
3.8864,29.0,5.16
4.3426,11.0,4.505763688760807
4.189,3.0,7.489331436699858
3.0217,22.0,4.983870967741935
5.3873,18.0,4.958659217877095
7.5139,29.0,7.931071049840933
2.1905,17.0,4.7973856209150325
3.7147,4.0,4.367857142857143
8.3931,9.0,7.38830162085976
4.8274,21.0,5.832214765100671
1.9309,31.0,3.8973029045643153
1.7143,34.0,3.114864864864865
4.0274,36.0,6.007537688442211
4.7022,15.0,6.261180679785331
4.8096,16.0,5.512071156289708
2.0186,27.0,3.5267857142857144
1.2469,33.0,4.773255813953488
1.8109,29.0,3.805223068552775
1.875,15.0,4.294117647058823
2.3792,19.0,5.1875
2.5952,19.0,5.2384615384615385
4.1806,28.0,6.317738791423002
3.375,37.0,4.054245283018868
1.9925,18.0,4.277207392197125
5.5181,25.0,6.893700787401575
10.3224,32.0,7.83879781420765
4.8036,11.0,6.165432098765432
2.1715,36.0,3.996383363471971
6.5,20.0,6.451612903225806
5.2837,27.0,6.900523560209424
2.9531,34.0,4.316239316239316
4.2813,24.0,4.339869281045751
3.8,42.0,4.525316455696203
3.275,34.0,5.45945945945946
6.2064,29.0,5.780238500851789
3.5388,32.0,5.031390134529148
5.6506,10.0,7.092150170648464
4.0118,8.0,4.4335812964930925
3.7303,37.0,4.37378640776699
10.0285,22.0,8.95766129032258
2.3846,32.0,2.801556420233463
3.6563,18.0,10.447852760736197
4.119,38.0,5.506876227897839
2.7264,32.0,4.547846889952153
3.4455,4.0,4.434782608695652
4.0298,5.0,4.531128404669261
3.48,52.0,4.757281553398058
4.5909,35.0,5.545945945945946
3.6133,7.0,5.056213017751479
2.6429,24.0,3.981958762886598
1.7075,29.0,5.313664596273292
2.1216,15.0,5.3347107438016526
7.0318,40.0,6.541353383458647
1.7292,38.0,4.135135135135135
3.8643,46.0,4.63490099009901
2.0547,52.0,5.135021097046414
3.8029,16.0,4.43952802359882
3.75,16.0,5.597916666666666
2.1974,18.0,3.3815028901734103
3.975,32.0,4.850666666666666
3.6196,38.0,4.964601769911504
3.1142,12.0,5.538591549295775
4.4391,14.0,5.280561122244489
2.4211,22.0,5.046511627906977
2.582,28.0,4.617801047120419
5.2077,7.0,5.476635514018692
4.9962,26.0,6.104553119730186
4.5116,43.0,4.711590296495957
7.3681,13.0,7.584033613445378
3.6848,33.0,4.819875776397516
3.1736,39.0,5.364116094986807
3.3081,14.0,5.365195027861123
1.6815,22.0,3.923404255319149
3.225,21.0,4.514869888475836
2.8125,42.0,4.402985074626866
4.7426,16.0,6.240196078431373
3.7177,32.0,5.52928870292887
7.2543,52.0,6.676375404530744
2.3594,30.0,5.03728813559322
5.5385,43.0,6.972093023255814
3.6477,28.0,4.928363988383349
2.6071,45.0,4.225806451612903
4.0904,52.0,4.313868613138686
2.8326,11.0,4.560148056755089
13.499,42.0,8.928358208955224
1.9912,16.0,5.758842443729904
2.543,37.0,4.550314465408805
5.8505,22.0,8.056689342403628
3.3182,24.0,5.88911704312115
3.8,31.0,4.791744840525328
4.0333,10.0,4.857142857142857
2.6758,39.0,5.559701492537314
4.3438,36.0,5.829545454545454
4.2733,22.0,5.224764468371467
7.7313,17.0,6.793478260869565
4.2061,16.0,3.4104938271604937
3.2434,42.0,5.401503759398496
3.4231,15.0,5.442508710801394
2.1348,52.0,4.734328358208956
3.588,16.0,6.015267175572519
8.0257,48.0,7.781045751633987
2.6346,44.0,5.013586956521739
4.9516,3.0,7.338559163867115
6.4962,25.0,7.853125
3.0214,19.0,4.113662456946039
1.9944,52.0,6.046610169491525
3.1442,50.0,4.507692307692308
3.1912,24.0,5.0
3.9141,12.0,6.946386946386946
3.7632,30.0,4.360082304526749
5.1837,6.0,6.364681295715778
3.2011,17.0,3.5233918128654973
3.4844,46.0,4.876777251184834
2.6065,18.0,5.534883720930233
2.0511,21.0,3.258928571428572
7.3031,24.0,7.175384615384616
2.0915,16.0,4.523897058823529
3.4861,32.0,5.11139896373057
3.125,22.0,4.897009966777409
6.0,27.0,5.2105263157894735
2.8458,52.0,4.00355871886121
2.6827,43.0,4.035294117647059
2.5395,35.0,4.297520661157025
6.0891,9.0,5.930348258706467
2.7981,22.0,4.83623693379791
4.9844,52.0,4.541666666666667
2.8097,33.0,5.260416666666667
4.2782,8.0,4.278404815650865
1.7472,25.0,4.594017094017094
5.7519,27.0,7.331775700934579
2.5682,52.0,4.5
5.2831,52.0,5.4909560723514215
5.1169,46.0,5.590106007067138
3.7083,31.0,3.8012048192771086
4.1912,52.0,5.763285024154589
5.392,52.0,6.870535714285714
2.9693,13.0,4.452313503305005
3.8646,36.0,4.975395430579965
3.4306,34.0,5.774410774410774
2.7153,35.0,3.45928338762215
4.2312,16.0,5.771754636233951
1.6302,32.0,3.1828703703703702
2.7788,27.0,5.124835742444152
1.9348,37.0,4.053691275167785
8.7124,15.0,8.042735042735043
5.5591,36.0,5.410714285714286
2.6667,20.0,5.594936708860759
3.0461,16.0,5.336734693877551
6.8645,23.0,7.302973977695167
4.15,46.0,4.03921568627451
3.015,50.0,3.280334728033473
1.6923,52.0,5.52054794520548
4.1947,26.0,4.974960876369327
2.3305,52.0,3.488859764089122
2.6172,40.0,4.452054794520548
2.1602,13.0,3.2527985074626864
6.3434,30.0,6.042959427207637
6.3298,16.0,5.618491921005386
2.5012,42.0,4.183729433272394
5.3602,36.0,8.258064516129032
4.4732,25.0,4.712616822429907
2.5806,20.0,5.568438003220612
2.3496,26.0,5.539366515837104
4.0332,8.0,6.047619047619048
3.575,35.0,5.373263888888889
6.7978,24.0,6.589189189189189
5.163,24.0,5.5
2.1116,52.0,4.419249592169657
8.3956,18.0,8.332344213649852
1.4625,43.0,5.144
1.6295,33.0,4.27208480565371
4.1442,22.0,5.493464052287582
6.5901,17.0,6.729400749063671
2.4792,21.0,3.752941176470588
2.1528,10.0,3.4516129032258065
2.1728,22.0,5.61609907120743
1.8281,29.0,3.963740458015267
4.1058,25.0,6.507518796992481
5.5956,4.0,7.298377028714107
6.6727,25.0,7.144808743169399
5.0452,40.0,5.431623931623932
4.1875,6.0,5.816358024691358
9.0683,15.0,7.226235741444867
2.4083,52.0,6.721739130434782
1.3903,26.0,4.501577287066247
1.3929,29.0,3.1927554980595083
2.3787,21.0,4.565340909090909
3.0114,42.0,3.673521850899743
3.5172,35.0,5.023880597014926
4.2219,24.0,4.539473684210527
5.0747,35.0,4.944723618090452
2.4595,36.0,4.343692870201097
4.008,33.0,5.191176470588236
3.875,38.0,5.340101522842639
4.125,36.0,6.26984126984127
4.7411,35.0,4.759643916913946
3.5958,29.0,5.196296296296296
3.4698,38.0,5.339285714285714
1.746,19.0,4.672566371681416
3.748,18.0,6.213
2.5395,25.0,4.970588235294118
2.6058,40.0,3.8857142857142857
2.6894,20.0,3.924418604651162
8.2335,37.0,5.098468271334792
3.2109,34.0,4.02676399026764
4.0197,17.0,5.819338422391858
1.4729,32.0,4.454117647058824
2.0658,30.0,5.28
6.1025,26.0,6.566666666666666
1.1384,25.0,3.4727272727272727
4.6779,16.0,5.875
6.1504,19.0,5.71045197740113
2.1776,38.0,3.868243243243243
2.125,8.0,4.827586206896552
3.226,52.0,5.372469635627531
2.9315,27.0,5.11864406779661
4.0909,52.0,5.358974358974359
3.375,45.0,5.377777777777778
1.3479,42.0,3.907586206896552
4.0855,45.0,6.012531328320802
10.6767,48.0,8.171617161716172
2.9405,24.0,3.7675879396984926
4.2415,41.0,5.105015673981192
4.5304,34.0,4.7515625
6.8643,25.0,6.291571753986332
3.285,35.0,5.685633001422475
2.2454,39.0,4.449111470113086
3.2632,52.0,4.745652173913044
2.1473,29.0,3.853846153846154
6.3467,44.0,6.994065281899109
3.3689,32.0,5.945185185185185
6.799,21.0,7.077452667814113
2.7907,29.0,5.097259062776304
6.4333,16.0,6.198952879581152
4.2969,30.0,5.864035087719298
2.5947,23.0,3.4986876640419946
3.1505,9.0,5.62312030075188
1.63,12.0,3.3986013986013988
3.4338,34.0,4.719063545150502
7.8997,36.0,6.755605381165919
5.1271,36.0,6.026706231454006
2.7181,23.0,4.8675
1.9688,36.0,5.445783132530121
0.9566,52.0,4.260233918128655
4.7583,35.0,6.609427609427609
4.6,27.0,6.304347826086956
1.8413,28.0,5.041958041958042
3.1071,40.0,4.915354330708661
5.7239,26.0,6.401433691756273
1.8878,30.0,4.272952853598015
3.15,27.0,6.7218045112781954
1.186,24.0,3.36426116838488
1.5,32.0,4.950943396226415
2.9107,7.0,5.545454545454546
3.3839,36.0,5.621621621621622
2.3148,37.0,5.133587786259542
2.2687,34.0,3.642857142857143
3.8295,13.0,6.186046511627907
3.9444,18.0,5.422087745839637
5.8966,17.0,7.33983286908078
3.5603,17.0,4.758079409048938
4.747,12.0,5.636563876651983
6.0672,26.0,5.172506738544475
2.6368,25.0,3.662534435261708
3.662,23.0,4.008298755186722
3.0,35.0,3.986175115207373
4.5352,26.0,4.807017543859649
3.6875,36.0,5.861940298507463
1.7708,32.0,3.685314685314685
5.2043,15.0,5.551194539249146
11.3283,21.0,6.1
8.7477,52.0,9.0
0.696,52.0,5.333333333333333
1.8042,17.0,4.06015037593985
4.375,36.0,4.803418803418803
2.2292,32.0,5.261744966442953
7.0565,32.0,7.2125
6.4598,18.0,7.840073529411764
3.2952,30.0,4.972924187725631
5.3988,8.0,7.043478260869565
5.5983,24.0,7.266816143497758
2.532,39.0,3.734256926952141
6.3525,18.0,6.332386363636363
6.7274,5.0,5.910931174089069
4.3882,24.0,5.082139446036294
3.8611,32.0,5.132978723404255
3.725,52.0,5.65625
2.7014,33.0,4.076576576576577
5.0066,12.0,3.8
5.0062,30.0,5.715025906735751
5.4138,2.0,8.930715935334874
10.3953,8.0,8.225071225071225
3.2639,30.0,3.832661290322581
4.0625,18.0,5.259541984732825
3.5931,18.0,5.50103519668737
1.3527,41.0,3.7114093959731536
4.1405,5.0,5.956695156695156
2.4135,27.0,2.258771929824561
4.7341,4.0,5.274753758424054
1.3373,18.0,2.745920745920746
4.2458,52.0,3.9129989764585456
3.1895,45.0,5.533333333333333
4.8021,48.0,5.760217983651226
6.7836,18.0,6.667910447761194
4.2269,14.0,5.874371859296482
2.5781,28.0,5.48062015503876
4.0882,16.0,5.851351351351352
2.3816,52.0,3.784615384615385
2.2743,38.0,4.021419009370817
5.0965,19.0,5.973996175908222
2.25,14.0,4.734335839598997
2.1094,27.0,6.958860759493671
3.4233,29.0,4.263888888888889
1.7184,11.0,4.006172839506172
5.0,43.0,5.313131313131313
6.8758,26.0,6.991228070175438
1.775,29.0,3.827838827838828
2.9413,23.0,4.129221732745962
4.4375,10.0,6.041420118343195
5.2099,35.0,5.80327868852459
6.1966,16.0,6.356495468277946
1.1108,41.0,4.473611111111111
13.6842,43.0,8.46484375
8.7394,23.0,6.951871657754011
4.3365,15.0,5.02027027027027
2.1101,34.0,5.607329842931938
1.7155,51.0,4.087671232876712
2.8819,33.0,5.022779043280182
12.8763,50.0,7.074183976261128
1.9203,52.0,3.7789046653144016
1.0714,31.0,3.012323943661972
4.0781,48.0,4.466666666666667
2.7656,5.0,6.15
2.1522,31.0,5.5422343324250685
5.0196,52.0,4.7224576271186445
3.5871,30.0,4.098540145985401
5.5368,31.0,6.405959031657356
4.615,48.0,5.396825396825397
2.9583,50.0,5.380281690140845
2.1908,37.0,3.66990291262136
3.3268,23.0,4.440619621342513
2.3417,16.0,3.9375
2.2241,21.0,5.218236173393124
5.2668,32.0,6.31024531024531
5.196,4.0,6.281354515050167
3.9755,16.0,4.802
3.5943,14.0,5.001473839351511
5.2713,7.0,6.832116788321168
2.535,24.0,5.0853889943074
1.9671,41.0,4.287394957983193
4.7946,18.0,7.049056603773585
1.8095,39.0,4.403100775193798
4.3182,17.0,6.744416873449132
5.7192,14.0,5.678062678062678
4.1719,5.0,6.625
3.9963,33.0,5.671974522292993
11.0546,25.0,8.180722891566266
3.6094,42.0,4.900990099009901
6.1737,25.0,7.889502762430939
3.05,17.0,5.3837638376383765
5.7628,16.0,5.691176470588236
3.8576,20.0,4.449513836948392
2.15,47.0,3.3795620437956204
5.2016,27.0,5.577464788732394
4.1033,28.0,4.702331961591221
4.933,36.0,6.373673036093418
4.3333,33.0,4.711246200607903
2.3015,39.0,3.487012987012987
4.375,29.0,4.981288981288981
3.1496,34.0,4.348360655737705
4.4236,38.0,5.78140703517588
